,X,Y,Lipid Type,resid,Order
2026,51.872170000000004,84.70744,DPPC,4027,Ordered
2027,303.89227,325.8705,DPPC,4028,DOPC CHOL
2028,446.96472,486.09064000000006,DPPC,4029,Ordered
2029,341.03472999999997,36.88644,DPPC,4030,Ordered
2030,71.04496999999999,494.80682,DPPC,4031,Ordered
2031,506.7707,457.1352,DPPC,4032,DOPC CHOL
2032,83.59058,171.3815,DPPC,4033,Ordered
2033,322.85367,148.20502,DPPC,4034,Ordered
2034,474.66497999999996,125.29558,DPPC,4035,Ordered
2035,336.44223,326.04782,DPPC,4036,DOPC CHOL
2036,447.17492999999996,82.99388,DPPC,4037,Ordered
2037,116.41643,53.31341,DPPC,4038,Ordered
2038,529.4223599999999,194.1511,DPPC,4039,DOPC CHOL
2039,275.71747,130.8495,DPPC,4040,Ordered
2040,134.05466,526.7539,DPPC,4041,Ordered
2041,400.98016,492.12172999999996,DPPC,4042,Ordered
2042,387.1783,199.31856000000002,DPPC,4043,DOPC CHOL
2043,154.19228999999999,515.7845,DPPC,4044,Ordered
2044,493.81592,213.0104,DPPC,4045,DOPC CHOL
2045,19.160324,47.974616999999995,DPPC,4046,Ordered
2046,146.67463999999998,42.022343,DPPC,4047,Ordered
2047,0.8659438,462.56555,DPPC,4048,Ordered
2048,482.1624,34.289875,DPPC,4049,Ordered
2049,345.1046,502.4965,DPPC,4050,Ordered
2050,364.92199999999997,1.2482718000000002,DPPC,4051,DOPC CHOL
2051,347.51825,452.98245,DPPC,4052,DOPC CHOL
2052,453.67206,190.12312,DPPC,4053,DOPC CHOL
2053,65.52301,531.8447,DPPC,4054,Ordered
2054,513.1692,508.47772000000003,DPPC,4055,Ordered
2055,389.97656,212.42126000000002,DPPC,4056,DOPC CHOL
2056,24.758684,277.64432,DPPC,4057,DOPC CHOL
2057,236.9159,304.29117,DPPC,4058,DOPC CHOL
2058,30.743965000000003,63.50765,DPPC,4059,Ordered
2059,432.33734000000004,257.40587999999997,DPPC,4060,DOPC CHOL
2060,303.8516,469.71646,DPPC,4061,Ordered
2061,70.59071,436.39624000000003,DPPC,4062,DOPC CHOL
2062,369.34415,21.08437,DPPC,4063,Ordered
2063,440.00665,459.34985,DPPC,4064,DOPC CHOL
2064,311.90912000000003,33.775757,DPPC,4065,Ordered
2065,146.43095,364.32144,DPPC,4066,Ordered
2066,156.7227,280.16623,DPPC,4067,DOPC CHOL
2067,25.123823,458.7642,DPPC,4068,Ordered
2068,214.57483,106.39835,DPPC,4069,Ordered
2069,485.5453,181.60117,DPPC,4070,Ordered
2070,182.38495,180.19748,DPPC,4071,Ordered
2071,185.47151000000002,238.49231,DPPC,4072,Ordered
2072,125.75751499999998,273.76157,DPPC,4073,DOPC CHOL
2073,66.055115,130.61784,DPPC,4074,Ordered
2074,332.18268,447.35397,DPPC,4075,Ordered
2075,31.997985999999997,157.66919,DPPC,4076,Ordered
2076,97.60643,278.84653,DPPC,4077,DOPC CHOL
2077,417.01645,44.43522,DPPC,4078,Ordered
2078,126.3242,333.57482999999996,DPPC,4079,DOPC CHOL
2079,35.32761,5.8137374,DPPC,4080,Ordered
2080,471.10345,503.19638,DPPC,4081,Ordered
2081,261.15912000000003,208.61687,DPPC,4082,DOPC CHOL
2082,147.89366,128.29684,DPPC,4083,Ordered
2083,376.53745,528.6744,DPPC,4084,Ordered
2084,273.38992,165.71703,DPPC,4085,Ordered
2085,314.30276000000003,244.92465,DPPC,4086,DOPC CHOL
2086,337.19525,25.683764,DPPC,4087,Ordered
2087,56.78668199999999,221.49487000000002,DPPC,4088,DOPC CHOL
2088,127.58063,284.13824,DPPC,4089,DOPC CHOL
2089,217.69205,119.66743000000001,DPPC,4090,Ordered
2090,230.10573,488.3993,DPPC,4091,Ordered
2091,129.42987,194.66199,DPPC,4092,Ordered
2092,367.49268,409.88732999999996,DPPC,4093,Ordered
2093,211.02358999999998,302.64746,DPPC,4094,Ordered
2094,20.767172,199.33768,DPPC,4095,DOPC CHOL
2095,78.25954,154.16751000000002,DPPC,4096,Ordered
2096,429.2856,38.215683,DPPC,4097,Ordered
2097,14.569460000000001,115.81002,DPPC,4098,Ordered
2098,257.0911,158.03328,DPPC,4099,Ordered
2099,442.53204000000005,377.31046000000003,DPPC,4100,DOPC CHOL
2100,336.9652,95.91003,DPPC,4101,Ordered
2101,248.34322999999998,150.59097,DPPC,4102,Ordered
2102,471.01108,181.55063,DPPC,4103,Ordered
2103,68.84291999999999,400.7428,DPPC,4104,DOPC CHOL
2104,373.47614,370.85967999999997,DPPC,4105,Ordered
2105,444.91607999999997,50.27005,DPPC,4106,Ordered
2106,293.5729,133.61911,DPPC,4107,Ordered
2107,491.00827000000004,77.911896,DPPC,4108,DOPC CHOL
2108,393.3926,141.02233999999999,DPPC,4109,Ordered
2109,490.85875999999996,36.506706,DPPC,4110,Ordered
2110,461.76755,129.27626,DPPC,4111,DOPC CHOL
2111,89.091415,528.79553,DPPC,4112,Ordered
2112,395.69006,526.683,DPPC,4113,Ordered
2113,28.196579999999997,116.869064,DPPC,4114,Ordered
2114,487.18094,73.40808,DPPC,4115,Ordered
2115,186.22374,247.56845,DPPC,4116,DOPC CHOL
2116,229.14437999999998,13.377456,DPPC,4117,Ordered
2117,467.79007,205.35617,DPPC,4118,Ordered
2118,519.4225,330.79163,DPPC,4119,DOPC CHOL
2119,413.54062000000005,214.56775,DPPC,4120,DOPC CHOL
2120,33.8401,40.859108,DPPC,4121,Ordered
2121,293.00957999999997,10.68775,DPPC,4122,Ordered
2122,217.43819,6.1444387,DPPC,4123,DOPC CHOL
2123,350.51257000000004,316.14313,DPPC,4124,DOPC CHOL
2124,254.58608999999998,464.87708,DPPC,4125,Ordered
2125,49.78898,328.0952,DPPC,4126,DOPC CHOL
2126,451.21497,221.61283999999998,DPPC,4127,Ordered
2127,350.93994,326.92624,DPPC,4128,DOPC CHOL
2128,319.71582,100.6268,DPPC,4129,Ordered
2129,429.9799,383.26645,DPPC,4130,DOPC CHOL
2130,536.4217,33.548134000000005,DPPC,4131,Ordered
2131,30.28677,105.61634,DPPC,4132,Ordered
2132,104.25014,61.285423,DPPC,4133,Ordered
2133,500.35324,414.91522000000003,DPPC,4134,DOPC CHOL
2134,267.10168,172.56197,DPPC,4135,Ordered
2135,339.26575,509.56667999999996,DPPC,4136,Ordered
2136,19.988924,340.03972999999996,DPPC,4137,Ordered
2137,309.3368,319.46213,DPPC,4138,DOPC CHOL
2138,495.32477,9.581488,DPPC,4139,Ordered
2139,264.4661,76.59729,DPPC,4140,Ordered
2140,468.41155999999995,108.8256,DPPC,4141,Ordered
2141,79.106735,148.7877,DPPC,4142,Ordered
2142,391.4936,489.9384,DPPC,4143,Ordered
2143,484.83698,235.92302999999998,DPPC,4144,DOPC CHOL
2144,35.862705,142.45299,DPPC,4145,Ordered
2145,335.00183,66.35802,DPPC,4146,Ordered
2146,56.673393000000004,170.22188,DPPC,4147,Ordered
2147,331.03452000000004,386.76852,DPPC,4148,DOPC CHOL
2148,373.6308,53.09091,DPPC,4149,Ordered
2149,211.29074,457.40115,DPPC,4150,DOPC CHOL
2150,504.95245,109.23534,DPPC,4151,Ordered
2151,200.41495,49.4166,DPPC,4152,Ordered
2152,510.52245999999997,193.83223999999998,DPPC,4153,DOPC CHOL
2153,298.1111,235.95139,DPPC,4154,DOPC CHOL
2154,472.76794,83.10379,DPPC,4155,Ordered
2155,141.82481,140.70113,DPPC,4156,Ordered
2156,197.07922,312.33243,DPPC,4157,DOPC CHOL
2157,140.33853,317.88544,DPPC,4158,Ordered
2158,212.96674,126.43345,DPPC,4159,Ordered
2159,487.39455999999996,124.88515,DPPC,4160,Ordered
2160,41.484978000000005,535.5011599999999,DPPC,4161,Ordered
2161,458.1984,534.0901,DPPC,4162,Ordered
2162,171.05833,443.79828,DPPC,4163,DOPC CHOL
2163,224.67947,43.29761,DPPC,4164,Ordered
2164,95.72885,119.39464,DPPC,4165,Ordered
2165,7.144914,170.14252,DPPC,4166,Ordered
2166,403.50372000000004,295.51302999999996,DPPC,4167,Ordered
2167,64.67537,191.98956,DPPC,4168,DOPC CHOL
2168,230.54922000000002,5.1854086,DPPC,4169,Ordered
2169,460.86298,524.3056,DPPC,4170,Ordered
2170,468.37,47.082294,DPPC,4171,Ordered
2171,536.47656,397.1158,DPPC,4172,DOPC CHOL
2172,131.90386999999998,47.907635,DPPC,4173,DOPC CHOL
2173,479.16385,184.89352,DPPC,4174,DOPC CHOL
2174,316.58527000000004,364.49664,DPPC,4175,DOPC CHOL
2175,78.05779,74.42846999999999,DPPC,4176,Ordered
2176,259.58286,457.8494,DPPC,4177,DOPC CHOL
2177,513.3666400000001,109.22012,DPPC,4178,Ordered
2178,15.365170499999998,153.77893,DPPC,4179,Ordered
2179,441.52094000000005,94.58038,DPPC,4180,Ordered
2180,328.71558,56.104583999999996,DPPC,4181,Ordered
2181,222.15761,313.96682999999996,DPPC,4182,DOPC CHOL
2182,188.80475,14.307573000000001,DPPC,4183,Ordered
2183,302.84047999999996,479.18532999999996,DPPC,4184,Ordered
2184,79.71033,105.94956,DPPC,4185,DOPC CHOL
2185,104.197,186.73712,DPPC,4186,DOPC CHOL
2186,21.647184,332.6081,DPPC,4187,Ordered
2187,450.91382000000004,112.36742,DPPC,4188,Ordered
2188,260.57846,265.43627999999995,DPPC,4189,Ordered
2189,52.723217000000005,37.86435,DPPC,4190,Ordered
2190,305.82205,163.44808999999998,DPPC,4191,Ordered
2191,127.05232,89.13113,DPPC,4192,Ordered
2192,81.1118,491.41003,DPPC,4193,Ordered
2193,394.43753,478.96924,DPPC,4194,Ordered
2194,47.110766999999996,153.01596,DPPC,4195,Ordered
2195,162.05033999999998,169.18489,DPPC,4196,Ordered
2196,97.79964,469.03323,DPPC,4197,DOPC CHOL
2197,255.51787000000002,387.586,DPPC,4198,DOPC CHOL
2198,392.49365,100.73845,DPPC,4199,Ordered
2199,450.1242,259.698,DPPC,4200,DOPC CHOL
2200,342.62936,135.48266999999998,DPPC,4201,Ordered
2201,47.490111999999996,528.8209,DPPC,4202,Ordered
2202,113.81506,127.47748999999999,DPPC,4203,DOPC CHOL
2203,122.04523,247.53656,DPPC,4204,DOPC CHOL
2204,398.02902,212.89673,DPPC,4205,Ordered
2205,240.32663,499.68555,DPPC,4206,Ordered
2206,310.9952,518.5123,DPPC,4207,Ordered
2207,303.44952,179.8896,DPPC,4208,Ordered
2208,322.2519,52.836426,DPPC,4209,Ordered
2209,383.91635,311.96222,DPPC,4210,DOPC CHOL
2210,434.12537000000003,318.03342000000004,DPPC,4211,DOPC CHOL
2211,368.25485,135.88199,DPPC,4212,DOPC CHOL
2212,55.586822999999995,524.8627299999999,DPPC,4213,DOPC CHOL
2213,205.2925,499.93057000000005,DPPC,4214,Ordered
2214,303.3713,203.60217,DPPC,4215,Ordered
2215,282.56537000000003,191.47475,DPPC,4216,DOPC CHOL
2216,168.68579,486.29703,DPPC,4217,Ordered
2217,400.85803,57.1405,DPPC,4218,Ordered
2218,489.29004000000003,176.50815,DPPC,4219,DOPC CHOL
2219,285.53796,58.89572,DPPC,4220,Ordered
2220,228.02848999999998,189.88099999999997,DPPC,4221,Ordered
2221,486.0388,7.818053,DPPC,4222,DOPC CHOL
2222,8.768224,140.91936,DPPC,4223,Ordered
2223,196.29681000000002,351.4122,DPPC,4224,Ordered
2224,216.00792,427.45385999999996,DPPC,4225,Ordered
2225,148.32939,332.7325,DPPC,4226,DOPC CHOL
2226,382.32653999999997,305.75385,DPPC,4227,DOPC CHOL
2227,106.89261,469.45587,DPPC,4228,Ordered
2228,524.6216,20.338938,DPPC,4229,Ordered
2229,435.27237,364.83173,DPPC,4230,DOPC CHOL
2230,90.11585,413.37827000000004,DPPC,4231,DOPC CHOL
2231,272.79208,428.38812,DPPC,4232,DOPC CHOL
2232,261.82355,7.6135397,DPPC,4233,Ordered
2233,215.83154,35.735946999999996,DPPC,4234,DOPC CHOL
2234,327.29614,47.530646999999995,DPPC,4235,Ordered
2235,409.98996,492.5832,DPPC,4236,Ordered
2236,97.99415,360.5931,DPPC,4237,Ordered
2237,67.10179000000001,32.010036,DPPC,4238,Ordered
2238,103.17511,51.591015000000006,DPPC,4239,Ordered
2239,173.70496,337.93106,DPPC,4240,DOPC CHOL
2240,527.02325,479.04187,DPPC,4241,Ordered
2241,388.3835,349.50302,DPPC,4242,DOPC CHOL
2242,188.88338000000002,456.8435,DPPC,4243,Ordered
2243,24.4051,531.0282,DPPC,4244,Ordered
2244,284.9243,377.94372999999996,DPPC,4245,DOPC CHOL
2245,396.57935,540.23816,DPPC,4246,Ordered
2246,301.1916,522.7435,DPPC,4247,Ordered
2247,154.67401,46.65672,DPPC,4248,DOPC CHOL
2248,508.27896,475.94397000000004,DPPC,4249,Ordered
2249,432.5174,227.2922,DPPC,4250,Ordered
2250,208.75505,358.37985,DPPC,4251,DOPC CHOL
2251,93.03935,504.88174000000004,DPPC,4252,Ordered
2252,103.03522,317.18866,DPPC,4253,DOPC CHOL
2253,42.19932,55.667072,DPPC,4254,Ordered
2254,330.01685,285.41904,DPPC,4255,DOPC CHOL
2255,407.0738,516.9027,DPPC,4256,Ordered
2256,45.852337,450.50417999999996,DPPC,4257,DOPC CHOL
2257,61.03066,69.51341,DPPC,4258,Ordered
2258,504.22424,473.08557,DPPC,4259,Ordered
2259,330.23526,119.90381000000001,DPPC,4260,Ordered
2260,101.7373,476.81952,DPPC,4261,Ordered
2261,66.178375,205.9301,DPPC,4262,DOPC CHOL
2262,397.17606,50.89685,DPPC,4263,Ordered
2263,433.75516,494.16504000000003,DPPC,4264,Ordered
2264,262.26956,2.3834834,DPPC,4265,Ordered
2265,298.47635,406.46484,DPPC,4266,DOPC CHOL
2266,166.61873,56.244640000000004,DPPC,4267,DOPC CHOL
2267,282.3731,102.30109,DPPC,4268,Ordered
2268,123.42857,412.2714,DPPC,4269,Ordered
2269,138.53632,506.31744000000003,DPPC,4270,Ordered
2270,105.090034,277.07678,DPPC,4271,DOPC CHOL
2271,148.52705,192.64923000000002,DPPC,4272,DOPC CHOL
2272,238.56537999999998,81.99371,DPPC,4273,Ordered
2273,180.70206000000002,142.81172,DPPC,4274,Ordered
2274,268.06952,498.1642,DPPC,4275,Ordered
2275,195.9961,11.443407,DPPC,4276,Ordered
2276,77.37659000000001,282.53064,DPPC,4277,DOPC CHOL
2277,427.4837,87.87584,DPPC,4278,Ordered
2278,129.82645,130.21421999999998,DPPC,4279,Ordered
2279,474.13732999999996,304.17505,DPPC,4280,DOPC CHOL
2280,254.91269,437.0641,DPPC,4281,Ordered
2281,27.725546,263.78745,DPPC,4282,DOPC CHOL
2282,84.74251600000001,99.38865,DPPC,4283,Ordered
2283,240.51865,441.29285,DPPC,4284,DOPC CHOL
2284,44.383373,61.056328,DPPC,4285,Ordered
2285,259.15448,395.71625,DPPC,4286,DOPC CHOL
2286,395.62592,493.77475,DPPC,4287,Ordered
2287,18.507,396.24953999999997,DPPC,4288,Ordered
2288,296.26624,105.03773500000001,DPPC,4289,Ordered
2289,122.82704,200.47325,DPPC,4290,DOPC CHOL
2290,481.99602999999996,462.61737,DPPC,4291,DOPC CHOL
2291,27.746983,414.61786,DPPC,4292,DOPC CHOL
2292,330.78668,17.693207,DPPC,4293,Ordered
2293,296.4664,462.74352999999996,DPPC,4294,DOPC CHOL
2294,410.51794,124.90876999999999,DPPC,4295,Ordered
2295,159.7092,67.945984,DPPC,4296,Ordered
2296,208.2891,190.70036000000002,DPPC,4297,DOPC CHOL
2297,51.02068,473.10388,DPPC,4298,Ordered
2298,189.49579,241.38261,DPPC,4299,Ordered
2299,19.21965,361.9789,DPPC,4300,DOPC CHOL
2300,438.32828,411.35834,DPPC,4301,Ordered
2301,227.87112000000002,534.13806,DPPC,4302,Ordered
2302,130.44907,52.919830000000005,DPPC,4303,Ordered
2303,305.83203,458.0217,DPPC,4304,DOPC CHOL
2304,70.07059,104.47204599999999,DPPC,4305,Ordered
2305,375.62576,159.32681000000002,DPPC,4306,Ordered
2306,406.5353,150.85742,DPPC,4307,Ordered
2307,183.84428,106.335495,DPPC,4308,Ordered
2308,291.8064,91.369484,DPPC,4309,Ordered
2309,183.70486,458.51605,DPPC,4310,Ordered
2310,299.67037999999997,117.31626999999999,DPPC,4311,Ordered
2311,62.835064,249.34313999999998,DPPC,4312,DOPC CHOL
2312,389.73047,27.696315999999996,DPPC,4313,Ordered
2313,153.17503,476.05408,DPPC,4314,Ordered
2314,302.0718,130.44156,DPPC,4315,Ordered
2315,285.42874,4.7458024000000005,DPPC,4316,Ordered
2316,520.3539,419.09357,DPPC,4317,Ordered
2317,240.84392999999997,20.45664,DPPC,4318,Ordered
2318,432.62207,97.37342,DPPC,4319,Ordered
2319,205.87756000000002,381.01587,DPPC,4320,Ordered
2320,208.00464,34.965034,DPPC,4321,Ordered
2321,255.71027999999998,38.29098,DPPC,4322,DOPC CHOL
2322,272.8869,194.77628,DPPC,4323,DOPC CHOL
2323,178.35022,38.258365999999995,DPPC,4324,Ordered
2324,327.24625,497.89522999999997,DPPC,4325,Ordered
2325,317.07526,114.37943999999999,DPPC,4326,Ordered
2326,60.937042000000005,433.536,DPPC,4327,DOPC CHOL
2327,87.294624,180.42645,DPPC,4328,DOPC CHOL
2328,47.040234000000005,70.24221999999999,DPPC,4329,Ordered
2329,342.7556,378.8584,DPPC,4330,Ordered
2330,355.8391,135.00156,DPPC,4331,DOPC CHOL
2331,361.81165,16.579597,DPPC,4332,Ordered
2332,192.20778,421.7437,DPPC,4333,DOPC CHOL
2333,541.8916,448.63446,DPPC,4334,Ordered
2334,185.61043999999998,507.7873,DPPC,4335,Ordered
2335,106.63376000000001,529.1195,DPPC,4336,Ordered
2336,139.98758,230.51187000000002,DPPC,4337,Ordered
2337,110.66824,66.62207,DPPC,4338,Ordered
2338,241.44162000000003,224.54932999999997,DPPC,4339,Ordered
2339,53.472083999999995,381.03888,DPPC,4340,DOPC CHOL
2340,542.0693,367.38347999999996,DPPC,4341,DOPC CHOL
2341,533.7157599999999,138.27742,DPPC,4342,Ordered
2342,223.62169,531.3813,DPPC,4343,Ordered
2343,219.95497000000003,381.50696,DPPC,4344,DOPC CHOL
2344,254.33478,246.35537999999997,DPPC,4345,DOPC CHOL
2345,262.23148,21.493876,DPPC,4346,Ordered
2346,228.31472999999997,134.61076,DPPC,4347,Ordered
2347,390.14072000000004,392.84653,DPPC,4348,Ordered
2348,259.67395,301.0634,DPPC,4349,DOPC CHOL
2349,215.76805,524.8779,DPPC,4350,Ordered
2350,125.300995,442.7722,DPPC,4351,Ordered
2351,21.458569,103.42206,DPPC,4352,Ordered
2352,317.829,230.94147,DPPC,4353,DOPC CHOL
2353,367.5384,103.65621999999999,DPPC,4354,Ordered
2354,517.9098,129.25609,DPPC,4355,Ordered
2355,533.5268,71.827675,DPPC,4356,Ordered
2356,14.162444,496.584,DPPC,4357,Ordered
2357,343.9603,424.15955,DPPC,4358,DOPC CHOL
2358,356.2052,488.77185,DPPC,4359,Ordered
2359,242.63635,102.89902,DPPC,4360,Ordered
2360,193.12135,403.02448,DPPC,4361,Ordered
2361,358.70092999999997,102.113045,DPPC,4362,Ordered
2362,444.6341,203.41998,DPPC,4363,Ordered
2363,490.1036,246.49614,DPPC,4364,Ordered
2364,197.83167,150.6908,DPPC,4365,Ordered
2365,528.8311,536.37915,DPPC,4366,Ordered
2366,89.72492,140.7559,DPPC,4367,Ordered
2367,515.67615,19.434402,DPPC,4368,Ordered
2368,206.16089,20.438011,DPPC,4369,DOPC CHOL
2369,60.811671999999994,39.6469,DPPC,4370,Ordered
2370,145.74255,493.30627000000004,DPPC,4371,DOPC CHOL
2371,197.60458,175.02931,DPPC,4372,Ordered
2372,395.67807,15.886676999999999,DPPC,4373,Ordered
2373,126.13695,376.7663,DPPC,4374,DOPC CHOL
2374,451.04977,509.6062,DPPC,4375,Ordered
2375,37.223656,275.91534,DPPC,4376,DOPC CHOL
2376,83.55948000000001,16.78623,DPPC,4377,Ordered
2377,279.29462,134.62532,DPPC,4378,Ordered
2378,454.74605999999994,64.962975,DPPC,4379,DOPC CHOL
2379,263.13907,125.7125,DPPC,4380,Ordered
2380,41.549877,413.03116,DPPC,4381,Ordered
2381,437.14258,344.02795,DPPC,4382,Ordered
2382,225.64949,387.40887000000004,DPPC,4383,DOPC CHOL
2383,443.71832,127.71135,DPPC,4384,Ordered
2384,272.4062,446.32727,DPPC,4385,DOPC CHOL
2385,516.0061,44.087357,DPPC,4386,Ordered
2386,391.35177999999996,248.47992999999997,DPPC,4387,DOPC CHOL
2387,507.68552,533.6813400000001,DPPC,4388,Ordered
2388,71.98333000000001,327.21698,DPPC,4389,Ordered
2389,420.4148,150.19322,DPPC,4390,Ordered
2390,268.53885,459.97958,DPPC,4391,Ordered
2391,486.82745,168.0561,DPPC,4392,DOPC CHOL
2392,507.77878,452.02603,DPPC,4393,DOPC CHOL
2393,496.58524000000006,444.5202,DPPC,4394,DOPC CHOL
2394,322.24033,15.451989000000001,DPPC,4395,Ordered
2395,347.41766,138.23796000000002,DPPC,4396,Ordered
2396,412.20004,540.982,DPPC,4397,Ordered
2397,427.847,454.50592,DPPC,4398,Ordered
2398,39.775143,391.5138,DPPC,4399,DOPC CHOL
2399,457.0194,124.724915,DPPC,4400,Ordered
2400,252.10417,6.740963499999999,DPPC,4401,Ordered
2401,1.875757,387.61492999999996,DPPC,4402,DOPC CHOL
2402,343.94965,45.367867,DPPC,4403,Ordered
2403,385.8041,185.30928,DPPC,4404,Ordered
2404,104.06750500000001,162.43227,DPPC,4405,Ordered
2405,503.48694000000006,91.31275,DPPC,4406,Ordered
2406,183.08272,528.0581,DPPC,4407,Ordered
2407,6.2430715999999995,152.43958999999998,DPPC,4408,Ordered
2408,106.46866000000001,112.90885,DPPC,4409,Ordered
2409,500.55602999999996,162.85951,DPPC,4410,Ordered
2410,532.4518400000001,185.63111999999998,DPPC,4411,DOPC CHOL
2411,115.064095,135.70792,DPPC,4412,Ordered
2412,378.46866,46.04531,DPPC,4413,Ordered
2413,370.27438,512.48376,DPPC,4414,DOPC CHOL
2414,333.59314,514.0935,DPPC,4415,Ordered
2415,277.26767,9.757316000000001,DPPC,4416,Ordered
2416,412.34192,429.66522000000003,DPPC,4417,DOPC CHOL
2417,209.31277,399.6598,DPPC,4418,DOPC CHOL
2418,387.31006,331.60397,DPPC,4419,DOPC CHOL
2419,478.05535999999995,391.6148,DPPC,4420,Ordered
2420,500.30197000000004,306.69727,DPPC,4421,DOPC CHOL
2421,95.61506999999999,483.5127,DPPC,4422,Ordered
2422,424.4403,9.182747,DPPC,4423,Ordered
2423,230.8056,74.67520999999999,DPPC,4424,Ordered
2424,30.785856,206.45506,DPPC,4425,DOPC CHOL
2425,407.45877,508.8266,DPPC,4426,Ordered
2426,506.00513,123.31681,DPPC,4427,Ordered
2427,281.63347999999996,109.83448999999999,DPPC,4428,Ordered
2428,311.8058,180.99854,DPPC,4429,Ordered
2429,99.50154,492.56274,DPPC,4430,Ordered
2430,46.58256,275.12845,DPPC,4431,DOPC CHOL
2431,171.30581999999998,478.66582999999997,DPPC,4432,Ordered
2432,202.47115,198.12111000000002,DPPC,4433,DOPC CHOL
2433,345.87292,96.58386,DPPC,4434,Ordered
2434,345.50165,59.49414,DPPC,4435,Ordered
2435,39.409737,33.83229,DPPC,4436,Ordered
2436,299.8235,195.16367,DPPC,4437,Ordered
2437,482.3779,195.68483999999998,DPPC,4438,DOPC CHOL
2438,131.4186,163.22925,DPPC,4439,Ordered
2439,262.55637,221.17043999999999,DPPC,4440,DOPC CHOL
2440,391.17834,500.6996,DPPC,4441,Ordered
2441,204.72556,248.77989,DPPC,4442,DOPC CHOL
2442,222.21265,341.6411,DPPC,4443,DOPC CHOL
2443,75.53934,219.67342999999997,DPPC,4444,DOPC CHOL
2444,113.00608999999999,501.6779,DPPC,4445,Ordered
2445,361.23126,164.03394,DPPC,4446,DOPC CHOL
2446,448.58975,462.81875999999994,DPPC,4447,DOPC CHOL
2447,143.6243,71.73724,DPPC,4448,Ordered
2448,266.81964,419.60974000000004,DPPC,4449,Ordered
2449,502.20099999999996,196.40866,DPPC,4450,DOPC CHOL
2450,294.87964,118.14277,DPPC,4451,Ordered
2451,478.80292000000003,317.31964,DPPC,4452,DOPC CHOL
2452,304.05246,51.064507,DPPC,4453,Ordered
2453,450.89606,289.6952,DPPC,4454,DOPC CHOL
2454,359.3391,535.4679,DPPC,4455,Ordered
2455,86.71624,118.38179,DPPC,4456,Ordered
2456,95.27939,182.36748,DPPC,4457,DOPC CHOL
2457,72.14814,506.5506,DPPC,4458,Ordered
2458,176.38333,192.55774,DPPC,4459,Ordered
2459,327.7044,8.691891,DPPC,4460,Ordered
2460,111.08971399999999,369.00546,DPPC,4461,DOPC CHOL
2461,536.7971,438.70617999999996,DPPC,4462,DOPC CHOL
2462,44.7099,1.6583859,DPPC,4463,Ordered
2463,540.54846,211.46265,DPPC,4464,Ordered
2464,283.79443,512.297,DPPC,4465,Ordered
2465,160.25072,331.49875,DPPC,4466,DOPC CHOL
2466,437.44632,249.49553999999998,DPPC,4467,Ordered
2467,245.92706,189.74268,DPPC,4468,Ordered
2468,125.898575,170.83466,DPPC,4469,DOPC CHOL
2469,529.32324,435.8084,DPPC,4470,Ordered
2470,351.87494,131.5025,DPPC,4471,Ordered
2471,193.3801,310.86707,DPPC,4472,DOPC CHOL
2472,351.16733,89.598625,DPPC,4473,Ordered
2473,302.15265,498.47625999999997,DPPC,4474,Ordered
2474,200.2098,243.55919,DPPC,4475,DOPC CHOL
2475,9.933415,22.913887,DPPC,4476,Ordered
2476,517.4597,448.91965,DPPC,4477,DOPC CHOL
2477,122.17273999999999,518.4483,DPPC,4478,Ordered
2478,328.5756,238.25441,DPPC,4479,DOPC CHOL
2479,75.29164,351.93515,DPPC,4480,DOPC CHOL
2480,162.44295,31.026059999999998,DPPC,4481,Ordered
2481,88.368225,59.587480000000006,DPPC,4482,Ordered
2482,370.4876,166.70526,DPPC,4483,Ordered
2483,457.45032000000003,476.25464000000005,DPPC,4484,DOPC CHOL
2484,454.10967999999997,467.78222999999997,DPPC,4485,Ordered
2485,308.2282,540.4753400000001,DPPC,4486,Ordered
2486,149.22743,348.02524,DPPC,4487,DOPC CHOL
2487,17.483315,162.23481999999998,DPPC,4488,Ordered
2488,404.41602,63.468819999999994,DPPC,4489,Ordered
2489,504.55804000000006,77.33754,DPPC,4490,Ordered
2490,526.4357,187.27249,DPPC,4491,DOPC CHOL
2491,168.38525,70.010666,DPPC,4492,Ordered
2492,160.20003,407.02527000000003,DPPC,4493,Ordered
2493,508.3685,85.274445,DPPC,4494,Ordered
2494,147.08327,173.72498000000002,DPPC,4495,Ordered
2495,178.56248,113.29866000000001,DPPC,4496,Ordered
2496,188.76234,197.48023999999998,DPPC,4497,DOPC CHOL
2497,199.08897,5.1662292,DPPC,4498,Ordered
2498,70.07859,17.129645999999997,DPPC,4499,Ordered
2499,310.7702,6.060135400000001,DPPC,4500,Ordered
2500,501.43384000000003,278.933,DPPC,4501,DOPC CHOL
2501,72.255585,123.477776,DPPC,4502,Ordered
2502,352.96603,186.51358000000002,DPPC,4503,DOPC CHOL
2503,0.49801785,539.7915,DPPC,4504,DOPC CHOL
2504,298.74078,125.98781000000001,DPPC,4505,Ordered
2505,506.4993,118.42567,DPPC,4506,Ordered
2506,80.16519,505.97222999999997,DPPC,4507,Ordered
2507,314.37946,276.03143,DPPC,4508,DOPC CHOL
2508,514.5302,124.036674,DPPC,4509,Ordered
2509,358.58008,8.1689,DPPC,4510,Ordered
2510,33.82076,113.87722,DPPC,4511,Ordered
2511,345.60623,29.619220000000002,DPPC,4512,Ordered
